Table Names-4,Table Names-2,Table Names-1,Table Names,Table Names-3,UTUR,UTPCPI,UTSTHPI,MEHOINUSUTA672N,UTRVAC,UTPCE,2020RATIO049035,ACTLISCOUYY49049,MEDLISPRIPERSQUFEEMM49049,BRUT49M647NCEN,MEDDAYONMAR41620,ACTLISCOU49035,UTBPPRIVSA,GCT1502UT,NETMIGNACS049049,S1101SPHOUSE049035,MHIUT49035A052NCEN,EXHOSLUSM495S,UTNQGSP,UTPOP,DATE
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,552.414435208,,,,,,,,6/1/1988
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,511.711534629,,,,,,,,7/1/1988
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,482.175999177,,,,,,,,8/1/1988
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,491.641479496,,,,,,,,9/1/1988
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,513.104174648,,,,,,,,10/1/1988
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,518.397124370,,,,,,,,11/1/1988
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,517.308833792,,,,,,,,12/1/1988
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,478.382660501,,,,,,,,1/1/1989
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,462.194766460,,,,,,,,2/1/1989
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,504.878502870,,,,,,,,3/1/1989
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,464.926354978,,,,,,,,4/1/1989
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,475.251223993,,,,,,,,5/1/1989
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,474.449955679,,,,,,,,6/1/1989
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,484.424155960,,,,,,,,7/1/1989
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,534.733810081,,,,,,,,8/1/1989
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,615.351360483,,,,,,,,9/1/1989
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,518.659160842,,,,,,,,10/1/1989
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,521.599012772,,,,,,,,11/1/1989
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,487.147557455,,,,,,,,12/1/1989
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,514.980901658,,,,,,,,1/1/1990
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,581.242664851,,,,,,,,2/1/1990
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,640.460315824,,,,,,,,3/1/1990
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,551.683260325,,,,,,,,4/1/1990
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,658.197659830,,,,,,,,5/1/1990
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,564.800171742,,,,,,,,6/1/1990
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,573.449452788,,,,,,,,7/1/1990
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,664.129986139,,,,,,,,8/1/1990
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,552.103103349,,,,,,,,9/1/1990
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,640.060422794,,,,,,,,10/1/1990
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,593.001267917,,,,,,,,11/1/1990
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,578.241483347,,,,,,,,12/1/1990
"UTPOP.csv,UTNQGSP.csv,ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,EXHOSLUSM495S.csv,MHIUT49035A052NCEN.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv","BRUT49M647NCEN.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv","ACTLISCOU49035.csv,UTBPPRIVSA.csv",UTBPPRIVSA.csv,"ACTLISCOUYY49049.csv,BRUT49M647NCEN.csv,2020RATIO049035.csv,ACTLISCOU49035.csv,MEDDAYONMAR41620.csv,UTBPPRIVSA.csv,UTPCE.csv,MEDLISPRIPERSQUFEEMM49049.csv",,,,,,,,,,,,,627.440396139,,,,,,,,1/1/1991
